x,y,z,label
526045.118,4694118.047,11.08,30.0
526045.045,4694117.903,11.105,30.0
526044.857,4694117.721,11.205,30.0
526044.954,4694117.765,11.332,30.0
526048.334,4694117.94,11.412,30.0
526048.339,4694117.686,11.432,30.0
526046.661,4694119.746,11.727,30.0
526046.633,4694120.79,11.839,30.0
526045.539,4694117.499,11.858,30.0
526046.929,4694119.528,11.858,30.0
526047.016,4694119.408,11.886,30.0
526046.702,4694119.432,11.889,30.0
526047.488,4694119.106,11.894,30.0
526045.975,4694119.746,11.917,30.0
526046.963,4694119.25,11.991,30.0
526046.401,4694120.755,12.014,30.0
526047.159,4694119.033,12.04,30.0
526046.615,4694119.955,12.05,30.0
526046.662,4694119.171,12.051000000000002,30.0
526046.75,4694119.203,12.052,30.0
526045.633,4694117.037,12.061,30.0
526045.485,4694117.004,12.072,30.0
526046.709,4694121.149,12.074,30.0
526046.402,4694120.513,12.091,30.0
526046.132,4694120.26,12.095000000000002,30.0
526046.499,4694120.425,12.1,30.0
526046.615,4694120.711,12.104,30.0
526046.608,4694120.449,12.118,30.0
526045.568,4694117.891,12.162,30.0
526045.472,4694117.958,12.166,30.0
526046.324,4694120.086,12.215,30.0
526046.301,4694119.827,12.242,30.0
526046.995,4694120.69,12.25,30.0
526046.993,4694120.407,12.256,30.0
526046.214,4694119.635,12.264,30.0
526046.304,4694118.998,12.297,30.0
526046.322,4694119.674,12.308,30.0
526046.985,4694120.861,12.318,30.0
526045.996,4694119.812,12.32,30.0
526046.004,4694120.071,12.355,30.0
526046.188,4694119.857,12.364,30.0
526046.872,4694120.16,12.37,30.0
526045.689,4694118.885,12.376999999999999,30.0
526045.719,4694116.761,12.387,30.0
526045.781,4694118.692,12.387,30.0
526045.957,4694118.92,12.413,30.0
526046.717,4694120.075,12.431,30.0
526047.041,4694119.639,12.433,30.0
526045.691,4694118.592,12.436,30.0
526045.603,4694118.326,12.476,30.0
526045.567,4694116.536,12.592000000000002,30.0
526045.547,4694116.305,12.632,30.0
526045.369,4694116.467,12.646,30.0
526047.218,4694120.207,12.740000000000002,30.0
526047.843,4694117.317,12.755,30.0
526046.984,4694119.896,12.771,30.0
526048.466,4694117.312,12.983,30.0
526048.344,4694117.24,12.997,30.0
526048.141,4694117.392,13.024,30.0
526046.975,4694118.792,13.082,30.0
526046.602,4694118.444,13.167000000000002,30.0
526047.235,4694120.415,13.235,30.0
526047.178,4694118.757,13.236,30.0
526047.6,4694118.61,13.247,30.0
526047.409,4694118.775,13.267,30.0
526047.21,4694121.877,13.29,30.0
526046.979,4694121.995,13.354,30.0
526047.514,4694118.801,13.404999999999998,30.0
526045.684,4694118.166,13.41,30.0
526045.886,4694118.003,13.523,30.0
526047.098,4694122.129,13.587999999999997,30.0
526045.928,4694118.296,13.59,30.0
526048.136,4694117.7,13.601,30.0
526046.54,4694118.632,13.607,30.0
526046.118,4694118.205,13.629000000000001,30.0
526046.931,4694122.153,13.640999999999998,30.0
526046.15,4694118.902,13.669,30.0
526046.953,4694122.479,13.71,30.0
526046.227,4694118.362,13.726000000000003,30.0
526046.143,4694118.652,13.766,30.0
526047.8,4694117.741,13.793,30.0
526046.865,4694118.673,13.794,30.0
526046.272,4694118.626,13.836,30.0
526045.7,4694117.647,13.871,30.0
526048.095,4694118.258,13.892,30.0
526047.8,4694118.33,13.900000000000002,30.0
526047.437,4694121.986,13.954999999999998,30.0
526046.894,4694118.271,13.957,30.0
526048.042,4694118.129,13.959,30.0
526047.841,4694118.531,13.992,30.0
526045.81,4694117.892,13.993,30.0
526048.09,4694117.907,14.003,30.0
526047.851,4694117.996,14.023,30.0
526047.004,4694118.182,14.088,30.0
526047.83,4694118.11,14.098,30.0
526046.964,4694118.064,14.127000000000002,30.0
526047.564,4694118.011,14.176,30.0
526047.381,4694122.56,14.216999999999999,30.0
526046.455,4694118.357,14.228,30.0
526047.437,4694122.493,14.228,30.0
526047.246,4694122.521,14.233999999999998,30.0
526047.12,4694118.514,14.256,30.0
526047.572,4694118.354,14.267,30.0
526047.151,4694118.47,14.312999999999999,30.0
526047.111,4694122.303,14.366,30.0
526047.4,4694118.27,14.372999999999998,30.0
526047.781,4694117.138,14.373999999999999,30.0
526047.443,4694118.53,14.385,30.0
526046.241,4694117.811,14.407999999999998,30.0
526048.725,4694119.222,14.455,30.0
526045.964,4694117.552,14.465,30.0
526047.386,4694118.029,14.504999999999999,30.0
526046.445,4694118.181,14.512,30.0
526047.678,4694119.089,14.529,30.0
526047.526,4694117.228,14.642,30.0
526048.159,4694119.295,14.669999999999998,30.0
526047.789,4694119.333,14.669999999999998,30.0
526048.276,4694119.448,14.676000000000002,30.0
526047.292,4694119.474,14.715,30.0
526047.632,4694117.475,14.753,30.0
526048.185,4694119.072,14.762,30.0
526046.83,4694121.214,14.829,30.0
526048.274,4694119.192,14.856,30.0
526046.709,4694121.305,14.873,30.0
526046.957,4694121.332,14.887999999999998,30.0
526047.925,4694119.112,15.041,30.0
526047.895,4694118.828,15.051000000000002,30.0
526047.245,4694119.875,15.192999999999998,30.0
526047.563,4694119.481,15.243000000000002,30.0
526048.732,4694119.436,15.253,30.0
526047.914,4694119.652,15.294,30.0
526047.433,4694119.767,15.353,30.0
526047.538,4694117.59,15.387,30.0
526047.593,4694119.689,15.433,30.0
526047.231,4694121.681,15.444000000000003,30.0
526047.48,4694119.633,15.479,30.0
526047.194,4694121.469,15.486,30.0
526047.232,4694117.752,15.504000000000001,30.0
526047.534,4694117.804,15.541999999999998,30.0
526047.37,4694117.754,15.594999999999999,30.0
526046.383,4694117.78,15.594999999999999,30.0
526047.49,4694117.697,15.619999999999997,30.0
526046.295,4694117.637,15.756,30.0
526048.501,4694119.555,15.783000000000001,30.0
526046.589,4694118.057,15.822,30.0
526047.367,4694121.199,15.853000000000002,30.0
526046.696,4694117.823,15.868,30.0
526047.181,4694121.173,15.868,30.0
526047.192,4694120.685,15.888000000000002,30.0
526046.859,4694117.789,15.892,30.0
526047.724,4694122.294,15.905000000000001,30.0
526047.113,4694120.776,15.923000000000002,30.0
526048.225,4694119.601,15.948,30.0
526048.377,4694119.666,15.989,30.0
526048.351,4694119.893,16.097,30.0
526047.013,4694117.616,16.098,30.0
526046.968,4694117.522,16.119,30.0
526047.286,4694117.401,16.177,30.0
526046.702,4694117.631,16.216,30.0
526047.03,4694117.419,16.245,30.0
526048.097,4694119.989,16.268,30.0
526047.491,4694120.193,16.308,30.0
526047.422,4694122.046,16.327,30.0
526047.621,4694122.022,16.336,30.0
526046.724,4694117.269,16.371,30.0
526047.656,4694119.988,16.395,30.0
526047.812,4694119.912,16.396,30.0
526046.664,4694116.919,16.421,30.0
526048.741,4694119.979,16.437,30.0
526046.859,4694116.915,16.49,30.0
526047.134,4694116.993,16.529,30.0
526046.716,4694117.238,16.551,30.0
526046.809,4694117.257,16.582,30.0
526047.064,4694117.208,16.589,30.0
526046.912,4694117.12,16.642,30.0
526047.718,4694120.176,16.682,30.0
526048.856,4694120.137,16.755,30.0
526047.462,4694120.885,16.767,30.0
526048.744,4694120.112,16.795,30.0
526047.726,4694120.749,16.866,30.0
526047.429,4694120.444,16.946,30.0
526047.893,4694122.13,16.957,30.0
526047.481,4694120.527,16.974,30.0
526047.723,4694121.755,17.006,30.0
526047.749,4694120.491,17.012,30.0
526047.437,4694121.622,17.198,30.0
526047.493,4694121.268,17.289,30.0
526047.546,4694121.727,17.323,30.0
526048.187,4694120.128,17.574,30.0
526048.318,4694120.132,17.612,30.0
526048.563,4694120.435,17.686,30.0
526047.92,4694120.212,17.786,30.0
526048.033,4694120.346,17.885,30.0
526048.255,4694120.493,18.017,30.0
526047.67,4694121.073,18.023,30.0
526047.949,4694120.417,18.059,30.0
526048.774,4694121.752,18.06,30.0
526048.504,4694121.752,18.098,30.0
526047.987,4694121.759,18.104,30.0
526047.724,4694120.893,18.326,30.0
526047.744,4694121.288,18.357,30.0
526047.984,4694120.731,18.41,30.0
526047.97,4694121.149,18.413,30.0
526048.713,4694120.733,18.438,30.0
526047.88,4694121.579,18.468,30.0
526048.759,4694120.768,18.534,30.0
526048.086,4694120.638,18.553,30.0
526047.933,4694121.45,18.654,30.0
526047.974,4694120.848,18.704,30.0
526048.815,4694121.239,18.708,30.0
526048.422,4694120.731,18.772,30.0
526048.222,4694121.533,18.923,30.0
526048.207,4694121.202,18.992,30.0
526048.171,4694120.9,19.03,30.0
526048.557,4694120.979,19.054,30.0
526048.293,4694120.975,19.058,30.0
526048.663,4694121.561,19.067,30.0
526048.326,4694121.503,19.07,30.0
526048.843,4694121.539,19.175,30.0
526048.587,4694121.294,19.254,30.0
526048.188,4694121.265,19.262,30.0
526048.374,4694121.244,19.265,30.0
526048.253,4694121.277,19.274,30.0
526048.58,4694121.092,19.294,30.0
526048.758,4694121.414,19.295,30.0
526001.732,4694125.972,8.053,31.0
526001.842,4694125.839,8.098,31.0
526002.241,4694125.99,8.125,31.0
526002.533,4694126.383,8.163,31.0
526002.307,4694126.421,8.168,31.0
526002.488,4694126.599,8.181,31.0
526001.934,4694126.187,8.257,31.0
526001.728,4694126.616,8.272,31.0
526002.022,4694126.222,8.325,31.0
526002.149,4694126.427,8.327,31.0
526002.002,4694126.5,8.407,31.0
526001.868,4694126.495,8.447,31.0
526001.804,4694126.63,8.46,31.0
526001.845,4694126.961,8.519,31.0
526001.766,4694127.043,8.861,31.0
526003.045,4694123.279,10.197,31.0
526002.655,4694126.74,10.241,31.0
526003.707,4694123.313,10.339,31.0
526004.171,4694122.955,10.377,31.0
526003.764,4694122.985,10.427,31.0
526003.449,4694123.281,10.443,31.0
526003.99,4694123.193,10.446,31.0
526004.345,4694123.247,10.468,31.0
526003.508,4694123.047,10.5,31.0
526004.172,4694123.227,10.502,31.0
526003.964,4694123.43,10.512,31.0
526000.757,4694122.48,10.521,31.0
526004.082,4694123.462,10.55,31.0
526003.996,4694123.627,10.605,31.0
526004.483,4694123.505,10.646,31.0
526003.69,4694122.467,10.68,31.0
526004.529,4694123.494,10.703,31.0
526004.204,4694123.617,10.772,31.0
526004.419,4694123.407,10.782,31.0
526002.95,4694126.344,10.806,31.0
526002.985,4694126.609,10.873,31.0
526001.3,4694123.659,10.913,31.0
526003.185,4694126.287,10.935,31.0
526003.244,4694126.524,11.023,31.0
526002.075,4694126.927,11.298,31.0
526001.122,4694126.749,11.303,31.0
526000.71,4694127.127,11.441,31.0
526000.961,4694126.963,11.49,31.0
526001.013,4694127.052,11.497,31.0
526001.282,4694127.351,11.505,31.0
526001.532,4694127.27,11.508,31.0
526002.104,4694122.527,11.512,31.0
526000.778,4694127.339,11.538,31.0
526000.701,4694127.414,11.539,31.0
526000.801,4694127.149,11.58,31.0
526001.255,4694127.525,11.583,31.0
526001.439,4694127.029,11.584,31.0
526001.192,4694127.387,11.586,31.0
526001.488,4694126.584,11.599,31.0
526002.471,4694123.202,11.621,31.0
526001.131,4694127.533,11.633,31.0
526001.531,4694127.043,11.705,31.0
526001.501,4694126.993,11.717,31.0
526002.656,4694123.2,11.754,31.0
526001.202,4694126.862,11.764,31.0
526002.534,4694123.308,11.871,31.0
526001.385,4694126.814,11.91,31.0
526000.495,4694125.448,11.921,31.0
526001.759,4694122.077,11.964,31.0
526000.246,4694125.713,12.035,31.0
526000.713,4694125.353,12.036999999999999,31.0
526000.387,4694125.706,12.04,31.0
526001.552,4694122.219,12.108,31.0
526001.788,4694122.316,12.118,31.0
526000.762,4694125.296,12.125,31.0
526000.803,4694122.537,12.126,31.0
526001.004,4694125.764,12.144,31.0
526001.109,4694125.594,12.152,31.0
526001.215,4694122.519,12.154,31.0
526000.066,4694125.981,12.154,31.0
526001.004,4694122.381,12.172,31.0
526001.788,4694122.637,12.195,31.0
526001.325,4694122.417,12.215,31.0
526001.645,4694122.336,12.241,31.0
526003.084,4694123.055,12.268,31.0
526002.021,4694122.996,12.275,31.0
526000.25,4694125.899,12.292,31.0
526000.22,4694126.067,12.309,31.0
526001.553,4694122.684,12.312000000000001,31.0
526002.086,4694123.059,12.345,31.0
526001.451,4694122.749,12.358,31.0
526001.851,4694122.808,12.358,31.0
526001.733,4694122.966,12.375,31.0
526000.732,4694125.708,12.381,31.0
526000.905,4694125.749,12.382000000000001,31.0
526000.435,4694126.052,12.422,31.0
526002.316,4694123.667,12.425,31.0
526002.285,4694123.473,12.472999999999999,31.0
526002.218,4694123.465,12.475,31.0
526000.62,4694122.489,12.477,31.0
526003.54,4694122.71,12.494,31.0
526001.44,4694122.85,12.505000000000003,31.0
526000.892,4694125.895,12.530000000000001,31.0
526001.414,4694123.271,12.543,31.0
526000.702,4694126.022,12.547,31.0
526001.494,4694123.228,12.548000000000002,31.0
526000.819,4694126.025,12.550999999999998,31.0
526001.956,4694123.657,12.557000000000002,31.0
526000.416,4694121.805,12.558999999999997,31.0
526001.828,4694123.487,12.562,31.0
526000.005,4694125.324,12.594999999999999,31.0
526000.381,4694121.695,12.598,31.0
526001.808,4694123.233,12.599,31.0
526001.628,4694123.188,12.624,31.0
526002.092,4694123.709,12.637999999999998,31.0
526003.544,4694122.893,12.643,31.0
526001.73,4694123.373,12.654999999999998,31.0
526002.098,4694123.756,12.665,31.0
526003.363,4694123.097,12.677,31.0
526000.746,4694125.985,12.731000000000002,31.0
526000.632,4694122.086,12.794999999999998,31.0
526000.773,4694122.003,12.810000000000002,31.0
526000.521,4694121.912,12.845000000000002,31.0
526001.129,4694124.277,12.992,31.0
526000.759,4694125.026,13.065999999999999,31.0
526000.891,4694124.057,13.103,31.0
526000.75,4694124.284,13.159000000000002,31.0
526000.863,4694123.778,13.276,31.0
526001.099,4694123.63,13.289000000000001,31.0
526001.247,4694123.864,13.317,31.0
526001.05,4694124.738,13.337,31.0
526000.521,4694122.685,13.369999999999997,31.0
526001.194,4694124.221,13.370999999999999,31.0
526001.451,4694124.306,13.375,31.0
526001.324,4694123.849,13.404,31.0
526001.582,4694124.251,13.41,31.0
526001.459,4694124.207,13.486,31.0
526001.516,4694124.246,13.499000000000002,31.0
526000.856,4694124.965,13.503,31.0
526000.881,4694123.411,13.607,31.0
526000.639,4694125.046,13.638000000000002,31.0
526000.068,4694120.506,13.64,31.0
526000.676,4694122.952,13.709,31.0
526001.068,4694122.839,13.764,31.0
526000.519,4694124.126,13.774,31.0
526000.904,4694123.002,13.779,31.0
526001.019,4694123.306,13.792,31.0
526000.903,4694122.947,13.796,31.0
526001.202,4694123.174,13.900000000000002,31.0
526000.031,4694121.323,13.927,31.0
526000.013,4694121.2,13.953,31.0
526003.437,4694122.495,13.984,31.0
526003.401,4694122.686,13.998999999999999,31.0
526000.087,4694121.601,14.011,31.0
526003.352,4694122.799,14.039000000000001,31.0
526000.223,4694125.128,14.229,31.0
526002.961,4694122.778,14.259,31.0
526002.971,4694123.036,14.282,31.0
526000.505,4694124.407,14.336000000000002,31.0
526003.201,4694122.704,14.344000000000001,31.0
526000.825,4694124.653,14.35,31.0
526003.014,4694122.913,14.385,31.0
526000.561,4694124.605,14.449000000000002,31.0
526000.277,4694125.043,14.62,31.0
526004.114,4694121.199,14.633,31.0
526002.557,4694122.769,14.704,31.0
526000.203,4694124.901,14.762,31.0
526000.606,4694124.86,14.782999999999998,31.0
526003.918,4694121.459,14.798000000000002,31.0
526002.446,4694122.82,14.818999999999999,31.0
526000.634,4694120.853,14.848,31.0
526000.421,4694124.767,14.849,31.0
526004.266,4694121.47,14.892,31.0
526004.131,4694121.456,14.905999999999999,31.0
526000.252,4694122.109,14.942,31.0
526000.462,4694121.331,14.986,31.0
526000.356,4694121.102,15.003,31.0
526000.24,4694120.844,15.022,31.0
526003.848,4694121.617,15.043,31.0
526000.502,4694123.176,15.056,31.0
526000.398,4694120.887,15.064,31.0
526000.224,4694121.859,15.066,31.0
526000.455,4694124.538,15.068000000000001,31.0
526003.285,4694122.169,15.083,31.0
526000.508,4694123.487,15.083,31.0
526003.168,4694121.972,15.139,31.0
526000.801,4694123.565,15.181000000000001,31.0
526000.251,4694122.962,15.213,31.0
526000.4,4694123.703,15.252000000000002,31.0
526000.076,4694122.224,15.274,31.0
526000.738,4694121.206,15.331,31.0
526003.673,4694122.045,15.355,31.0
526004.041,4694121.69,15.365000000000002,31.0
526000.046,4694124.509,15.365000000000002,31.0
526003.463,4694121.719,15.378,31.0
526000.598,4694123.799,15.406,31.0
526003.838,4694121.833,15.422,31.0
526000.632,4694123.724,15.462999999999997,31.0
526003.636,4694121.671,15.488,31.0
526003.487,4694121.809,15.517,31.0
526003.661,4694121.838,15.561,31.0
526003.008,4694122.049,15.585999999999999,31.0
526000.259,4694122.379,15.61,31.0
526000.062,4694124.255,15.663999999999998,31.0
526000.697,4694121.384,15.669,31.0
526003.144,4694122.318,15.672999999999998,31.0
526001.665,4694121.803,15.676,31.0
526000.404,4694124.23,15.696000000000002,31.0
526000.284,4694124.317,15.732,31.0
526002.112,4694122.236,15.781,31.0
526002.829,4694122.042,15.791,31.0
526002.486,4694122.456,15.792000000000002,31.0
526000.181,4694122.619,15.828,31.0
526000.145,4694122.278,15.831,31.0
526002.163,4694122.304,15.845000000000002,31.0
526000.677,4694121.742,15.886,31.0
526000.293,4694122.545,15.889,31.0
526001.613,4694121.523,15.951999999999998,31.0
526002.573,4694122.482,15.958000000000002,31.0
526002.702,4694122.012,15.975000000000001,31.0
526002.8,4694122.334,15.988,31.0
526002.478,4694122.582,16.007,31.0
526000.914,4694121.669,16.078,31.0
526002.841,4694122.568,16.088,31.0
526000.25,4694123.123,16.097,31.0
526000.229,4694124.079,16.124,31.0
526001.445,4694122.061,16.131,31.0
526000.3,4694123.902,16.142,31.0
526001.141,4694122.003,16.155,31.0
526002.747,4694122.54,16.169,31.0
526000.124,4694123.652,16.21,31.0
526000.912,4694121.783,16.226,31.0
526001.327,4694121.774,16.257,31.0
526000.335,4694123.397,16.322,31.0
526000.027,4694122.773,16.336,31.0
526000.226,4694123.173,16.385,31.0
526000.201,4694123.835,16.411,31.0
526001.028,4694121.897,16.418,31.0
526001.984,4694121.744,16.44,31.0
526003.511,4694121.324,16.443,31.0
526003.388,4694120.999,16.472,31.0
526002.157,4694121.803,16.477,31.0
526003.234,4694121.292,16.491,31.0
526002.41,4694122.071,16.571,31.0
526003.091,4694121.049,16.584,31.0
526003.281,4694121.289,16.599,31.0
526002.929,4694121.057,16.629,31.0
526000.989,4694121.191,16.718,31.0
526003.393,4694121.159,16.783,31.0
526000.052,4694123.295,16.785,31.0
526001.258,4694121.633,16.874,31.0
526001.161,4694121.67,16.974,31.0
526000.986,4694121.277,17.249,31.0
526002.163,4694121.525,17.299,31.0
526002.496,4694121.779,17.362,31.0
526001.143,4694121.348,17.39,31.0
526001.986,4694121.762,17.392,31.0
526001.066,4694120.918,17.707,31.0
526001.441,4694121.397,17.809,31.0
526001.381,4694121.057,17.929,31.0
526002.685,4694121.866,17.929,31.0
526002.288,4694121.501,17.977,31.0
526001.112,4694121.203,18.018,31.0
526002.684,4694121.386,18.02,31.0
526002.667,4694121.546,18.06,31.0
526003.007,4694120.877,18.067,31.0
526003.017,4694121.581,18.07,31.0
526002.82,4694121.776,18.097,31.0
